year,make,model,condition,odometer,sellingprice
2015,Chevrolet,Tahoe,5.0,9363.0,47000.0
2015,Chevrolet,Tahoe,44.0,15317.0,51000.0
2015,Chevrolet,Tahoe,41.0,27956.0,43800.0
2015,Chevrolet,Tahoe,48.0,26724.0,51200.0
2015,Chevrolet,Tahoe,5.0,29539.0,49400.0
2015,Chevrolet,Tahoe,41.0,17069.0,52000.0
2014,Porsche,Boxster,44.0,12232.0,44200.0
2014,Porsche,Cayenne,46.0,10026.0,51300.0
2014,Ram,2500,36.0,27553.0,42300.0
2014,Ram,2500,31.0,22647.0,43750.0
2014,Ram,2500,3.0,30496.0,34100.0
2014,Ram,3500,32.0,58257.0,44000.0
2014,Toyota,4Runner,5.0,9231.0,39400.0
2014,Subaru,Impreza WRX,42.0,11735.0,33300.0
2014,Toyota,FJ Cruiser,49.0,18667.0,36250.0
2013,Audi,S6,43.0,29013.0,51500.0
2013,Audi,A7,25.0,14612.0,43500.0
2013,Audi,A6,5.0,5198.0,34250.0
2013,Audi,S5,24.0,28037.0,35000.0
2013,Acura,MDX,38.0,16168.0,36600.0
2013,BMW,5 Series,41.0,36487.0,32200.0
2013,Cadillac,Escalade,42.0,21537.0,50500.0
2013,BMW,X5,47.0,26903.0,36500.0
2013,Cadillac,Escalade ESV,4.0,28755.0,37750.0
2013,BMW,X5,42.0,54717.0,33500.0
2013,BMW,X5,19.0,47139.0,33000.0
2013,Buick,Enclave,42.0,26480.0,32000.0
2013,Chevrolet,Suburban,37.0,59664.0,31200.0
2013,Cadillac,XTS,46.0,33603.0,31800.0
2013,Chevrolet,Black Diamond Avalanche,39.0,22832.0,38500.0
2013,Chevrolet,Silverado 3500HD,46.0,44310.0,35200.0
2013,Chevrolet,Tahoe,47.0,28346.0,39000.0
2013,Chevrolet,Tahoe,43.0,54093.0,31500.0
2013,Chevrolet,Tahoe,42.0,31295.0,41300.0
2013,Ford,F-350 Super Duty,4.0,25401.0,45250.0
2013,Ford,Expedition,42.0,44639.0,34100.0
2013,Ford,Expedition,48.0,18730.0,36500.0
2013,Ford,Expedition,5.0,14430.0,38900.0
2013,Ford,Explorer,44.0,38244.0,31600.0
2015,Dodge,Durango,5.0,15455.0,35500.0
2015,Dodge,Durango,43.0,17985.0,35500.0
2013,Ford,F-150,43.0,32093.0,34900.0
2013,Ford,F-150,44.0,26038.0,35900.0
2013,Ford,F-150,43.0,26168.0,36600.0
2013,Ford,F-150,41.0,33088.0,35500.0
2013,Ford,F-150,36.0,40273.0,31300.0
2013,Ford,F-150,48.0,24358.0,33400.0
2013,Ford,F-150,42.0,35605.0,32300.0
2013,Ford,F-150,28.0,51180.0,32500.0
2013,Ford,F-150,42.0,26818.0,31600.0
2013,Ford,F-150,5.0,47186.0,32000.0
2013,GMC,Sierra 3500HD,49.0,57851.0,40050.0
2013,GMC,Sierra 2500HD,45.0,20216.0,39400.0
2013,GMC,Sierra 2500HD,46.0,32162.0,39000.0
2013,GMC,Sierra 2500HD,48.0,10903.0,48200.0
2015,Ford,Explorer,38.0,19320.0,36700.0
2015,Ford,Explorer,47.0,22110.0,38500.0
2013,Infiniti,G Coupe,41.0,19441.0,31250.0
2013,Infiniti,JX,35.0,36577.0,34200.0
2013,Infiniti,JX,38.0,45109.0,30750.0
2013,Infiniti,JX,37.0,30818.0,31000.0
2013,Jeep,Wrangler,43.0,24288.0,31750.0
2013,Infiniti,JX,4.0,25445.0,34000.0
2013,Infiniti,JX,44.0,28730.0,31750.0
2013,Land Rover,LR4,5.0,41896.0,42000.0
2013,Land Rover,Range Rover Sport,37.0,17368.0,49200.0
2013,Lexus,GS 350,42.0,20186.0,31900.0
2013,Lexus,GS 350,28.0,27353.0,33800.0
2013,Lexus,GS 350,44.0,28430.0,31000.0
2013,Lexus,GS 350,41.0,43596.0,31200.0
2013,Lexus,GS 350,5.0,26897.0,31500.0
2013,Land Rover,Range Rover Evoque,46.0,27017.0,36000.0
2013,Land Rover,Range Rover Evoque,29.0,6947.0,35500.0
2013,Land Rover,Range Rover Sport,39.0,25971.0,47750.0
2013,Land Rover,Range Rover Sport,4.0,41183.0,44500.0
2013,Lexus,RX 350,43.0,42247.0,33800.0
2013,Lexus,RX 350,44.0,17741.0,31100.0
2013,Lexus,RX 350,45.0,22560.0,31200.0
2013,Lexus,RX 350,44.0,24997.0,32000.0
2013,Lexus,RX 350,48.0,19258.0,32900.0
2013,Lexus,RX 350,47.0,16589.0,32300.0
2013,Lexus,RX 350,38.0,15341.0,33000.0
2013,Lexus,GS 350,39.0,36010.0,30600.0
2013,Lexus,RX 350,43.0,19834.0,33200.0
2013,Lexus,RX 450h,35.0,62925.0,32300.0
2013,Lexus,RX 350,45.0,19978.0,32500.0
2013,Lexus,RX 350,37.0,13431.0,33400.0
2013,Lexus,RX 350,36.0,13662.0,33000.0
2013,Mercedes-Benz,G-Class,43.0,17622.0,93000.0
2013,Mercedes-Benz,GL-Class,41.0,20595.0,49250.0
2013,Mercedes-Benz,CLS-Class,44.0,12233.0,42500.0
2013,Mercedes-Benz,S-Class,35.0,21578.0,50500.0
2013,Mercedes-Benz,M-Class,42.0,33417.0,33750.0
2013,Mercedes-Benz,M-Class,28.0,39572.0,31000.0
2013,Mercedes-Benz,CLS-Class,39.0,56839.0,35500.0
2013,Mercedes-Benz,S-Class,39.0,20006.0,51000.0
2013,Mercedes-Benz,CLS-Class,37.0,49240.0,42000.0
2015,BMW,4 Series Gran Coupe,42.0,5928.0,44000.0
2015,BMW,4 Series,49.0,554.0,45000.0
2015,BMW,6 Series Gran Coupe,47.0,3592.0,64500.0
2015,BMW,3 Series,5.0,6691.0,32000.0
2015,BMW,6 Series Gran Coupe,41.0,5159.0,70500.0
2015,BMW,6 Series Gran Coupe,44.0,2674.0,66000.0
2015,BMW,4 Series Gran Coupe,47.0,4071.0,39250.0
2015,BMW,3 Series,46.0,6142.0,43500.0
2015,Audi,A6,49.0,4332.0,37000.0
2015,BMW,3 Series,49.0,6995.0,43750.0
2015,Audi,A6,44.0,8247.0,43500.0
2015,BMW,4 Series Gran Coupe,48.0,4123.0,45000.0
2015,BMW,4 Series,49.0,1599.0,49250.0
2015,BMW,6 Series Gran Coupe,44.0,3552.0,65500.0
2015,BMW,6 Series Gran Coupe,44.0,4217.0,73000.0
2015,BMW,5 Series,48.0,5219.0,40500.0
2015,BMW,X1,5.0,3898.0,31000.0
2013,Mercedes-Benz,E-Class,38.0,26712.0,31000.0
2013,Mercedes-Benz,E-Class,44.0,18656.0,31500.0
2013,Mercedes-Benz,M-Class,35.0,22124.0,39000.0
2013,Mercedes-Benz,S-Class,44.0,25934.0,52200.0
2013,Mercedes-Benz,SL-Class,43.0,13941.0,93000.0
2013,Porsche,Cayenne,47.0,11735.0,66000.0
2013,Rolls-Royce,Ghost,42.0,7852.0,171500.0
2013,Ram,2500,39.0,38630.0,31900.0
2013,Toyota,Land Cruiser,4.0,21606.0,52750.0
2013,Toyota,Highlander,45.0,22512.0,31750.0
2015,GMC,Sierra 1500,5.0,2898.0,41000.0
2012,BMW,3 Series,41.0,22216.0,30600.0
2012,BMW,5 Series,42.0,39389.0,33250.0
2012,BMW,5 Series,38.0,24629.0,30700.0
2012,BMW,X5,45.0,30143.0,33100.0
2012,BMW,X5,44.0,49478.0,35600.0
2012,Chevrolet,Corvette,49.0,29974.0,34200.0
2012,Chevrolet,Tahoe,5.0,18000.0,42500.0
2012,Fisker,Karma,5.0,14740.0,48400.0
2012,Ford,F-150,47.0,25224.0,33100.0
2012,GMC,Yukon,43.0,45295.0,37200.0
2012,Jeep,Grand Cherokee,48.0,29011.0,43500.0
2012,Land Rover,Range Rover Sport,43.0,19418.0,43200.0
2012,Land Rover,Range Rover Evoque,41.0,33728.0,33200.0
2012,Mercedes-Benz,CLS-Class,25.0,22525.0,52600.0
2012,Mercedes-Benz,SLK-Class,49.0,24438.0,32800.0
2012,Mercedes-Benz,M-Class,35.0,17874.0,32400.0
2012,Porsche,Panamera,39.0,26558.0,50250.0
2011,BMW,X6,39.0,58825.0,35000.0
2011,Chevrolet,Corvette,5.0,19542.0,52000.0
2011,Ford,F-350 Super Duty,38.0,76921.0,35400.0
2011,Land Rover,Range Rover,43.0,38905.0,39750.0
2011,Land Rover,LR4,4.0,53617.0,32250.0
2011,Mercedes-Benz,E-Class,43.0,35124.0,43000.0
2011,Mercedes-Benz,GL-Class,5.0,37033.0,36500.0
2015,Lincoln,MKC,47.0,5822.0,34000.0
2015,Lexus,GX 460,5.0,2577.0,50400.0
2015,Lexus,RC F,47.0,382.0,66500.0
2010,BMW,M3,37.0,45622.0,32750.0
2010,Ford,Shelby GT500,44.0,33522.0,34500.0
2010,Lexus,GX 460,47.0,43297.0,32800.0
2010,Nissan,GT-R,27.0,33000.0,54000.0
2009,Chevrolet,Corvette,48.0,32092.0,41000.0
2009,Ford,F-250 Super Duty,34.0,93568.0,31300.0
2009,Mercedes-Benz,CL-Class,46.0,48444.0,46500.0
2008,Aston Martin,V8 Vantage,41.0,13479.0,57000.0
2015,Subaru,WRX,46.0,10623.0,31250.0
2007,Bentley,Continental GTC,29.0,21018.0,73200.0
2007,Chevrolet,Corvette,43.0,6993.0,32500.0
2007,HUMMER,H2,44.0,54743.0,34750.0
2015,Chevrolet,Camaro,41.0,5362.0,30700.0
2014,Acura,MDX,38.0,28505.0,36500.0
2014,BMW,2 Series,49.0,3500.0,38000.0
2015,Volvo,XC60,42.0,12293.0,34500.0
2014,BMW,5 Series,48.0,2071.0,36000.0
2014,Audi,A7,41.0,13135.0,51000.0
2014,Audi,Q7,42.0,14810.0,46000.0
2014,BMW,3 Series,41.0,10671.0,32250.0
2014,Audi,A6,45.0,16098.0,38000.0
2014,Audi,A6,47.0,14141.0,41250.0
2014,Audi,Q7,42.0,9121.0,55500.0
2014,BMW,3 Series,49.0,6956.0,33500.0
2006,Porsche,Cayman S,43.0,11780.0,35000.0
2014,BMW,M6 Gran Coupe,49.0,5696.0,90000.0
2014,BMW,X5,5.0,5095.0,55500.0
2014,BMW,X5,49.0,7364.0,57000.0
2014,BMW,M5,41.0,22633.0,68000.0
2014,BMW,X3,46.0,11342.0,37750.0
2014,Chevrolet,Corvette Stingray,45.0,6816.0,56500.0
2014,Chevrolet,Silverado 1500,47.0,19165.0,34600.0
2014,Chevrolet,Corvette Stingray,48.0,6675.0,61000.0
2014,Chevrolet,Suburban,38.0,28157.0,37500.0
2014,Chevrolet,Suburban,35.0,12153.0,41300.0
2014,Dodge,Durango,5.0,22172.0,35700.0
2014,Ford,Expedition,27.0,34092.0,31400.0
2014,Ford,Explorer,49.0,14423.0,37900.0
2014,Ford,F-250 Super Duty,41.0,24260.0,33300.0
2014,GMC,Sierra 1500,44.0,55757.0,34000.0
2014,GMC,Sierra 1500,5.0,5124.0,40000.0
2014,Jaguar,XJ,46.0,15565.0,75250.0
2014,Jaguar,XJ,44.0,9588.0,56000.0
2014,Jaguar,XJ,42.0,17643.0,54000.0
2014,Infiniti,QX60,42.0,20664.0,32400.0
2014,Jeep,Grand Cherokee,45.0,12783.0,36750.0
2014,Jeep,Grand Cherokee,5.0,37955.0,53200.0
2014,Jeep,Grand Cherokee,44.0,18177.0,53000.0
2014,Lexus,LX 570,5.0,19926.0,69750.0
2014,Land Rover,Range Rover Evoque,46.0,31897.0,45500.0
2014,Lexus,GX 460,42.0,26625.0,45800.0
2014,Land Rover,Range Rover Sport,46.0,8073.0,69600.0
2014,Lincoln,Navigator,38.0,33501.0,39700.0
2014,Mercedes-Benz,E-Class,44.0,28570.0,37500.0
2014,Nissan,370Z,45.0,10851.0,31800.0
2015,Chevrolet,Tahoe,43.0,17606.0,52200.0
2014,Porsche,911,49.0,5993.0,152000.0
2014,Toyota,4Runner,49.0,7581.0,36100.0
2014,Toyota,4Runner,5.0,18682.0,33000.0
2014,Toyota,4Runner,44.0,2934.0,40000.0
2014,Toyota,Tundra,5.0,8972.0,31800.0
2014,Toyota,Tundra,44.0,8660.0,35000.0
2013,Audi,A6,35.0,44130.0,30800.0
2013,Audi,TT RS,46.0,29940.0,44500.0
2013,Audi,Q7,47.0,30522.0,38750.0
2013,Audi,S5,47.0,25378.0,38600.0
2013,Audi,S4,36.0,35153.0,32500.0
2013,BMW,X5,48.0,27020.0,36750.0
2013,BMW,X5,44.0,36082.0,37250.0
2013,BMW,X5,41.0,14644.0,38000.0
2013,BMW,X5,43.0,11587.0,38250.0
2013,BMW,X5,37.0,19886.0,36500.0
2013,Cadillac,Escalade,48.0,28657.0,50250.0
2013,Cadillac,Escalade ESV,38.0,38285.0,44750.0
2013,Cadillac,Escalade ESV,43.0,52751.0,36600.0
2013,Cadillac,SRX,39.0,20386.0,34200.0
2013,Chevrolet,Silverado 1500,5.0,9764.0,31300.0
2013,Chevrolet,Silverado 2500HD,41.0,62709.0,38500.0
2013,Ford,F-150,46.0,31443.0,35300.0
2013,Ford,F-150,49.0,21467.0,35200.0
2013,Ford,F-150,28.0,23570.0,35000.0
2013,Ford,F-150,5.0,7056.0,31000.0
2013,Ford,F-150,46.0,47882.0,31600.0
2013,Jaguar,XF,37.0,15953.0,40500.0
2013,Land Rover,Range Rover Evoque,37.0,36344.0,32500.0
2013,Lexus,RX 350,37.0,18035.0,32500.0
2013,Lexus,RX 350,31.0,19270.0,32500.0
2013,Lexus,RX 350,44.0,15008.0,34000.0
2013,Lexus,RX 350,43.0,20754.0,32300.0
2015,BMW,4 Series,5.0,7334.0,48000.0
2015,BMW,3 Series,44.0,9849.0,35500.0
2015,BMW,3 Series,49.0,6691.0,34750.0
2015,BMW,3 Series,49.0,4074.0,40000.0
2015,BMW,3 Series Gran Turismo,42.0,5487.0,37500.0
2015,BMW,5 Series,42.0,4156.0,52500.0
2015,BMW,3 Series,43.0,4700.0,38250.0
2015,BMW,3 Series,44.0,9310.0,36750.0
2015,BMW,3 Series,47.0,4663.0,37500.0
2015,BMW,3 Series,5.0,6032.0,45250.0
2015,BMW,3 Series Gran Turismo,5.0,5083.0,41250.0
2015,BMW,3 Series,49.0,8185.0,34500.0
2015,BMW,3 Series,49.0,5264.0,38750.0
2015,BMW,4 Series,5.0,4886.0,51500.0
2015,BMW,5 Series,44.0,3241.0,50000.0
2015,BMW,3 Series,48.0,5690.0,41750.0
2015,BMW,5 Series,48.0,5650.0,43750.0
2015,BMW,5 Series,44.0,6589.0,47750.0
2015,BMW,3 Series,47.0,3536.0,40000.0
2015,BMW,5 Series,49.0,5382.0,53000.0
2015,BMW,5 Series Gran Turismo,5.0,4458.0,54500.0
2015,BMW,3 Series,49.0,4808.0,36500.0
2015,BMW,3 Series Gran Turismo,49.0,6593.0,38250.0
2015,BMW,3 Series,49.0,7316.0,38250.0
2015,BMW,5 Series,46.0,3597.0,57500.0
2015,BMW,4 Series,43.0,4574.0,40750.0
2015,BMW,3 Series,5.0,4579.0,38250.0
2015,BMW,4 Series,46.0,6338.0,51000.0
2015,BMW,3 Series Gran Turismo,49.0,5253.0,37500.0
2015,BMW,4 Series Gran Coupe,48.0,4640.0,39500.0
2015,BMW,4 Series,47.0,4881.0,52750.0
2015,BMW,3 Series,5.0,6786.0,38750.0
2015,BMW,3 Series,49.0,5738.0,36000.0
2015,BMW,5 Series,42.0,6624.0,52500.0
2015,BMW,3 Series Gran Turismo,5.0,5333.0,45000.0
2015,BMW,4 Series,43.0,4988.0,49000.0
2015,BMW,4 Series Gran Coupe,5.0,5112.0,46750.0
2015,BMW,6 Series,44.0,5010.0,68500.0
2015,BMW,3 Series,47.0,7910.0,35250.0
2015,BMW,5 Series,5.0,6446.0,57500.0
2015,BMW,5 Series,46.0,7314.0,49000.0
2015,BMW,3 Series,5.0,6410.0,35000.0
2015,BMW,4 Series,42.0,5106.0,42500.0
2015,BMW,3 Series,43.0,6736.0,34250.0
2015,BMW,3 Series Gran Turismo,44.0,5261.0,40250.0
2015,BMW,4 Series,38.0,7835.0,49250.0
2015,BMW,4 Series,39.0,5477.0,48250.0
2015,BMW,5 Series,49.0,3203.0,62500.0
2015,BMW,4 Series Gran Coupe,47.0,3359.0,43500.0
2015,BMW,4 Series,42.0,3641.0,45000.0
2015,BMW,3 Series Gran Turismo,45.0,6198.0,45750.0
2015,BMW,4 Series,47.0,7405.0,50000.0
2015,BMW,4 Series,48.0,6712.0,46000.0
2015,BMW,3 Series,41.0,4898.0,35000.0
2015,BMW,5 Series,46.0,4921.0,50000.0
2015,BMW,4 Series,44.0,5829.0,47000.0
2015,BMW,3 Series,5.0,4553.0,38250.0
2015,BMW,4 Series,27.0,8510.0,39000.0
2015,BMW,4 Series,48.0,6302.0,43500.0
2015,BMW,3 Series,47.0,6166.0,41000.0
2015,BMW,4 Series,43.0,4130.0,45250.0
2015,BMW,4 Series,43.0,7965.0,50000.0
2015,BMW,3 Series Gran Turismo,48.0,4283.0,40500.0
2015,BMW,4 Series,49.0,4674.0,46250.0
2015,BMW,3 Series,47.0,8639.0,37750.0
2015,BMW,3 Series,46.0,7614.0,36000.0
2015,BMW,3 Series,5.0,5342.0,31000.0
2015,BMW,5 Series,43.0,8786.0,52750.0
2015,BMW,3 Series,42.0,12253.0,34250.0
2015,BMW,3 Series,41.0,6391.0,36250.0
2015,BMW,4 Series,43.0,3351.0,43250.0
2015,BMW,3 Series Gran Turismo,47.0,3360.0,40500.0
2015,BMW,5 Series,45.0,6411.0,45500.0
2015,BMW,4 Series,39.0,9095.0,48000.0
2015,BMW,3 Series,47.0,10868.0,34750.0
2015,BMW,3 Series,49.0,5286.0,42250.0
2015,BMW,4 Series,41.0,8784.0,48250.0
2015,BMW,4 Series,43.0,5396.0,48250.0
2015,BMW,5 Series,44.0,6863.0,46750.0
2015,BMW,5 Series,46.0,6067.0,57000.0
2015,BMW,3 Series,44.0,6230.0,36750.0
2015,BMW,4 Series,42.0,5920.0,45250.0
2015,BMW,5 Series,4.0,8121.0,50500.0
2015,BMW,3 Series,28.0,11057.0,31500.0
2013,Jeep,Grand Cherokee,48.0,27167.0,31200.0
2013,Infiniti,JX,35.0,23240.0,33200.0
2013,Infiniti,JX,42.0,31777.0,31000.0
2013,Lexus,GS 350,44.0,26406.0,33500.0
2013,Lexus,GS 350,4.0,27150.0,30800.0
2013,Lexus,RX 350,47.0,17155.0,34000.0
2013,Mercedes-Benz,SL-Class,39.0,48753.0,58000.0
2015,Ford,Explorer,46.0,18611.0,35800.0
2015,Ford,F-250 Super Duty,46.0,16331.0,37600.0
2015,Ford,F-250 Super Duty,49.0,16041.0,31600.0
2013,Porsche,Cayenne,39.0,22033.0,72200.0
2013,Porsche,Cayenne,4.0,29795.0,55000.0
2013,Ram,1500,27.0,34160.0,33700.0
2013,Porsche,Cayenne,39.0,22113.0,65000.0
2013,Toyota,Tundra,34.0,51606.0,31000.0
2012,Audi,A7,47.0,52327.0,38200.0
2012,Audi,Q7,5.0,45444.0,40000.0
2012,BMW,3 Series,49.0,8892.0,31800.0
2012,BMW,6 Series,2.0,24191.0,41400.0
2012,BMW,6 Series,28.0,34955.0,36000.0
2012,BMW,X6 M,24.0,48595.0,44000.0
2012,Chevrolet,Avalanche,5.0,39231.0,32900.0
2012,Chevrolet,Avalanche,42.0,37118.0,34000.0
2012,Dodge,Challenger,46.0,30493.0,34500.0
2012,Dodge,Challenger,45.0,30027.0,32300.0
2012,Ford,F-350 Super Duty,43.0,35873.0,39500.0
2012,Ford,F-350 Super Duty,46.0,72332.0,34500.0
2015,Hyundai,Equus,5.0,64.0,50000.0
2012,Ford,F-150,45.0,48438.0,44750.0
2012,GMC,Yukon,4.0,31445.0,38500.0
2012,Infiniti,FX,5.0,32846.0,31000.0
2012,Jaguar,XJ,39.0,22337.0,42000.0
2012,Infiniti,QX,35.0,62263.0,38200.0
2012,Mercedes-Benz,CL-Class,39.0,36506.0,51000.0
2012,Mercedes-Benz,CLS-Class,4.0,18531.0,42500.0
2012,Mercedes-Benz,CLS-Class,45.0,27963.0,58500.0
2012,Mercedes-Benz,E-Class,41.0,13621.0,46000.0
2012,Mercedes-Benz,S-Class,42.0,16340.0,47250.0
2015,Jeep,Grand Cherokee,45.0,15634.0,34800.0
2015,Jeep,Grand Cherokee,5.0,3717.0,35000.0
2012,Porsche,911,48.0,21574.0,67000.0
2012,Toyota,Tundra,48.0,36948.0,34000.0
2011,BMW,X6,48.0,45912.0,34500.0
2011,Audi,S5,44.0,20411.0,33800.0
2011,Chevrolet,Corvette,44.0,33458.0,38000.0
2011,Cadillac,Escalade,42.0,53680.0,37800.0
2011,Chevrolet,Suburban,44.0,73759.0,31500.0
2011,Ferrari,458 Italia,46.0,12116.0,183000.0
2011,Ford,F-150,5.0,7366.0,31600.0
2011,Ford,F-250 Super Duty,31.0,102700.0,34600.0
2011,GMC,Sierra 2500HD,46.0,40386.0,40800.0
2011,Mercedes-Benz,S-Class,49.0,32593.0,40600.0
2011,Porsche,Cayenne,41.0,71816.0,33750.0
2011,Toyota,4Runner,38.0,94907.0,31000.0
2010,Chevrolet,Corvette,48.0,18459.0,35750.0
2015,MINI,Cooper Countryman,44.0,5464.0,31500.0
2015,Lexus,RX 350,44.0,14154.0,36000.0
2008,Bentley,Continental GTC,29.0,28325.0,64600.0
2008,Ford,F-350 Super Duty,3.0,61438.0,35900.0
2015,BMW,2 Series,42.0,8385.0,40500.0
2015,BMW,X1,49.0,4085.0,33500.0
2015,BMW,7 Series,47.0,8842.0,59500.0
2015,BMW,2 Series,44.0,6815.0,41250.0
2015,BMW,X1,5.0,6225.0,33500.0
2015,BMW,X4,45.0,10082.0,51500.0
2015,BMW,M6,42.0,11944.0,108000.0
2015,BMW,X1,5.0,7122.0,32500.0
2015,BMW,2 Series,49.0,5855.0,42750.0
2015,BMW,Z4,44.0,1104.0,51750.0
2015,BMW,2 Series,48.0,5204.0,63500.0
2015,BMW,X3,46.0,6332.0,45500.0
2015,BMW,Z4,43.0,8072.0,49500.0
2015,BMW,2 Series,43.0,4490.0,40500.0
2015,BMW,2 Series,44.0,5422.0,40750.0
2015,BMW,2 Series,45.0,6435.0,40750.0
2015,BMW,X1,45.0,8767.0,31750.0
2015,BMW,X5,5.0,4834.0,64000.0
2015,BMW,X4,44.0,9639.0,50000.0
2015,BMW,2 Series,47.0,10964.0,40750.0
2015,BMW,X5,44.0,11048.0,56000.0
2007,Mercedes-Benz,S-Class,37.0,60007.0,36500.0
2014,Acura,MDX,45.0,16860.0,35200.0
2014,BMW,X5,49.0,13013.0,53000.0
2014,BMW,5 Series,44.0,4698.0,46500.0
2014,Buick,Enclave,39.0,23782.0,32000.0
2014,BMW,X5,41.0,3769.0,57000.0
2014,BMW,6 Series Gran Coupe,44.0,8758.0,58200.0
2014,BMW,X3,42.0,16330.0,32000.0
2014,BMW,X5,48.0,4585.0,53500.0
2014,BMW,X5,42.0,9410.0,55750.0
2014,BMW,X5,4.0,1509.0,49500.0
2005,Mercedes-Benz,SL-Class,36.0,15559.0,41000.0
2014,Chevrolet,Silverado 1500,42.0,15842.0,34800.0
2014,Chevrolet,Traverse,43.0,25543.0,32600.0
2014,Chevrolet,Tahoe,5.0,16692.0,45200.0
2015,Chevrolet,Silverado 2500HD,4.0,7313.0,41000.0
2015,Chevrolet,Silverado 2500HD,4.0,15552.0,40500.0
2014,Ford,F-250 Super Duty,39.0,24527.0,50000.0
2014,Ford,F-150,49.0,8635.0,37700.0
2014,GMC,Sierra 1500,41.0,7851.0,32000.0
2014,GMC,Sierra 1500,41.0,28178.0,31400.0
2014,Infiniti,Q60 Convertible,43.0,8236.0,31000.0
2014,Infiniti,Q50,49.0,4292.0,32000.0
2014,Infiniti,QX80,48.0,26974.0,52900.0
2014,Jaguar,F-TYPE,49.0,81.0,58000.0
2014,Jeep,Grand Cherokee,42.0,14954.0,54000.0
2014,Jeep,Grand Cherokee,47.0,27090.0,36000.0
2014,Lexus,RX 350,43.0,21161.0,33400.0
2014,Lexus,RX 350,44.0,22640.0,35200.0
2014,Maserati,Quattroporte,4.0,12142.0,81600.0
2014,Mercedes-Benz,E-Class,48.0,12953.0,42750.0
2014,Mercedes-Benz,E-Class,44.0,10170.0,42800.0
2014,Mercedes-Benz,E-Class,47.0,13490.0,35400.0
2014,Nissan,Armada,25.0,16735.0,40000.0
2014,Porsche,Panamera,5.0,2249.0,108000.0
2014,Ram,2500,3.0,38252.0,34200.0
2014,Toyota,Tacoma,5.0,11001.0,30600.0
2013,BMW,6 Series Gran Coupe,27.0,23523.0,45800.0
2013,BMW,M6,49.0,8640.0,66500.0
2013,BMW,6 Series Gran Coupe,5.0,1183.0,55500.0
2013,BMW,M6,45.0,4007.0,70500.0
2013,BMW,6 Series Gran Coupe,46.0,5387.0,61000.0
2013,BMW,M6,44.0,14957.0,64500.0
2013,BMW,M6,49.0,1251.0,74500.0
2013,BMW,3 Series,44.0,32183.0,35000.0
2013,BMW,Z4,48.0,4869.0,40000.0
2013,BMW,X5,42.0,13641.0,43500.0
2013,Chevrolet,Suburban,46.0,37947.0,34000.0
2013,Ford,F-150,44.0,36443.0,49000.0
2013,Ford,F-150,5.0,24577.0,34700.0
2013,Ford,Shelby GT500,32.0,17817.0,53000.0
2013,Ford,Mustang,44.0,24275.0,35900.0
2013,GMC,Sierra 1500,47.0,16678.0,36300.0
2013,GMC,Sierra 1500,37.0,43691.0,33100.0
2013,GMC,Sierra 1500,46.0,30795.0,32200.0
2015,Audi,Q5,24.0,9092.0,37000.0
2015,Audi,Q5,49.0,6810.0,38000.0
2013,Ford,Explorer,47.0,20499.0,32800.0
2013,Ford,F-150,36.0,38204.0,34000.0
2013,Ford,F-150,39.0,61052.0,41500.0
2013,Ford,Shelby GT500,5.0,1457.0,54100.0
2013,GMC,Sierra 1500,43.0,35555.0,31500.0
2013,GMC,Sierra 1500,36.0,48441.0,33200.0
2013,Infiniti,M,44.0,11831.0,31800.0
2013,Lexus,ES 300h,43.0,19596.0,31750.0
2013,Land Rover,Range Rover Sport,41.0,59158.0,44600.0
2013,Land Rover,Range Rover Sport,45.0,33039.0,45700.0
2015,Ford,F-350 Super Duty,49.0,5273.0,44100.0
2015,Ford,F-350 Super Duty,37.0,28260.0,41000.0
2013,Lexus,GS 350,42.0,29179.0,33400.0
2013,Lexus,RX 350,44.0,25639.0,33500.0
2013,Lexus,RX 350,42.0,17846.0,31900.0
2013,Mercedes-Benz,CLS-Class,37.0,30811.0,44000.0
2013,Mercedes-Benz,S-Class,42.0,18684.0,54000.0
2013,Mercedes-Benz,M-Class,43.0,28242.0,35500.0
2013,Mercedes-Benz,M-Class,45.0,8639.0,68000.0
2013,Mercedes-Benz,M-Class,42.0,36085.0,36000.0
2013,Mercedes-Benz,M-Class,38.0,44497.0,34250.0
2013,Mercedes-Benz,SL-Class,43.0,18525.0,67750.0
2013,Porsche,Boxster,5.0,1672.0,58000.0
2013,Tesla,Model S,49.0,15854.0,69200.0
2013,Toyota,Tundra,28.0,31571.0,30600.0
2013,Toyota,Tundra,42.0,24698.0,31200.0
2013,Toyota,Tundra,45.0,35349.0,30600.0
2012,Audi,A8,36.0,44787.0,39000.0
2012,Audi,A8,49.0,42746.0,36250.0
2012,Audi,Q7,31.0,45560.0,31250.0
2012,BMW,M3,44.0,62838.0,35400.0
2012,Bentley,Continental Flying Spur,47.0,17683.0,101000.0
2012,Bentley,Continental GT,4.0,15097.0,119000.0
2012,BMW,X5,41.0,45011.0,32400.0
2012,Cadillac,Escalade,27.0,33829.0,40000.0
2012,Chevrolet,Silverado 2500HD,5.0,20675.0,43000.0
2012,Ford,F-350 Super Duty,28.0,72959.0,33500.0
2012,Ford,F-250 Super Duty,35.0,45782.0,45300.0
2012,Ford,F-150,39.0,15060.0,33000.0
2012,Ford,F-150,45.0,18991.0,36750.0
2015,GMC,Yukon,43.0,14886.0,57000.0
